event_name,event_date,event_location,weight_class,title_bout,fighter_a,fighter_b,winner,method,round,time,a_kd,b_kd,a_sig_str_lnd,b_sig_str_lnd,a_sig_str_att,b_sig_str_att,a_total_str_lnd,b_total_str_lnd,a_total_str_att,b_total_str_att,a_td_lnd,b_td_lnd,a_td_att,b_td_att,a_sub_att,b_sub_att,a_rev,b_rev,a_ctrl_sec,b_ctrl_sec,fight_url,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Women's Bantamweight,0,Holly Holm,Ketlen Vieira,b,S-DEC,5,5:00,0,0,3,3,8,7,0,0,0,0,1,2,3,3,0,1,0,0,0,0,,40,30,172.72,172.72,175.26,172.72,Southpaw,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Welterweight,0,Santiago Ponzinibbio,Michel Pereira,b,S-DEC,3,5:00,0,0,5,5,12,10,0,0,0,0,1,2,2,3,0,1,0,0,0,0,,35,28,182.88,185.42,185.42,185.42,Orthodox,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Middleweight,0,Chidi Njokuani,Dusko Todorovic,a,KO/TKO,1,4:48,0,0,4,6,7,10,0,0,0,0,0,1,0,8,0,0,0,0,0,0,,33,28,190.5,185.42,203.2,187.96,Orthodox,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Middleweight,0,Eryk Anders,JunYong Park,b,S-DEC,3,5:00,0,0,3,5,7,9,0,0,0,0,2,2,7,4,0,1,0,0,0,0,,35,31,185.42,177.8,190.5,185.42,Southpaw,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Women's Strawweight,0,Elise Reed,Sam Hughes,b,KO/TKO,3,3:52,0,0,3,4,5,9,0,0,0,0,1,1,1,3,0,0,0,0,0,0,,29,29,160.02,165.1,160.02,162.56,Orthodox,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Heavyweight,0,Jailton Almeida,Parker Porter,a,SUB,1,4:35,0,0,2,7,4,13,0,0,0,0,7,1,12,5,3,0,0,0,0,0,,30,37,190.5,182.88,200.66,190.5,Orthodox,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Featherweight,0,Chase Hooper,Felipe Colares,a,KO/TKO,3,3:00,0,0,5,2,10,5,0,0,0,0,1,2,6,8,2,0,0,0,0,0,,22,28,185.42,172.72,187.96,175.26,Southpaw,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Middleweight,0,Joseph Holmes,Alen Amedovski,a,SUB,1,1:04,0,0,3,1,5,3,0,0,0,0,1,0,4,0,1,0,0,0,0,0,,26,34,193.04,177.8,203.2,187.96,Orthodox,Orthodox
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Lightweight,0,Omar Morales,Uros Medic,b,KO/TKO,2,3:05,0,0,3,6,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,36,29,180.34,185.42,185.42,180.34,Orthodox,Southpaw
UFC 2022-05-21,2022-05-21,"Las Vegas, Nevada, USA",Bantamweight,0,Jonathan Martinez,Vince Morales,a,U-DEC,3,5:00,0,0,5,4,9,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,28,31,172.72,175.26,177.8,177.8,Southpaw,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Heavyweight,0,Alexander Volkov,Jairzinho Rozenstruik,a,KO/TKO,1,2:12,0,0,5,4,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,33,34,200.66,187.96,203.2,198.12,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Featherweight,0,Dan Ige,Movsar Evloev,b,U-DEC,3,5:00,0,0,4,4,8,9,0,0,0,0,1,5,4,10,0,0,0,0,0,0,,30,28,170.18,170.18,180.34,182.88,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Featherweight,0,Michael Trizano,Lucas Almeida,b,KO/TKO,3,0:55,0,0,4,5,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,30,31,180.34,180.34,180.34,180.34,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Women's Flyweight,0,Karine Silva,Poliana Botelho,a,SUB,1,4:55,0,0,3,3,8,5,0,0,0,0,4,1,5,1,2,0,0,0,0,0,,28,33,165.1,172.72,170.18,170.18,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Light Heavyweight,0,Alonzo Menifield,Askar Mozharov,a,KO/TKO,1,4:40,0,0,4,0,7,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,34,27,182.88,190.5,193.04,187.96,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Flyweight,0,Ode Osbourne,Zarrukh Adashev,a,KO/TKO,1,1:01,0,0,3,4,9,9,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,30,29,170.18,165.1,185.42,165.1,Southpaw,Southpaw
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Featherweight,0,Damon Jackson,Dan Argueta,a,U-DEC,3,5:00,0,0,3,2,7,5,0,0,0,0,2,4,7,9,1,2,0,0,0,0,,33,28,180.34,170.18,180.34,172.72,Switch,Southpaw
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Lightweight,0,Niklas Stolze,Benoit Saint Denis,b,SUB,2,1:32,0,0,2,6,4,11,0,0,0,0,1,5,1,13,1,2,0,0,0,0,,29,26,185.42,180.34,187.96,185.42,Switch,Southpaw
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Bantamweight,0,Johnny Munoz,Tony Gravely,b,KO/TKO,1,1:08,0,0,2,4,7,8,0,0,0,0,2,5,10,13,2,0,0,0,0,0,,29,30,175.26,165.1,180.34,175.26,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Flyweight,0,Jeff Molina,Zhalgas Zhumagulov,a,S-DEC,3,5:00,0,0,7,5,15,12,0,0,0,0,0,1,0,7,0,0,0,0,0,0,,24,33,167.64,162.56,175.26,167.64,Orthodox,Switch
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Welterweight,0,Rinat Fakhretdinov,Andreas Michailidis,a,U-DEC,3,5:00,0,0,4,3,8,6,0,0,0,0,4,1,10,4,0,0,0,0,0,0,,30,33,182.88,182.88,187.96,193.04,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Women's Flyweight,0,Erin Blanchfield,JJ Aldrich,a,SUB,2,2:38,0,0,5,4,12,8,0,0,0,0,2,1,6,3,1,0,0,0,0,0,,23,29,162.56,165.1,167.64,170.18,Orthodox,Southpaw
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Lightweight,0,Joe Solecki,Alex Da Silva,a,M-DEC,3,5:00,0,0,2,2,4,5,0,0,0,0,2,2,5,5,1,0,0,0,0,0,,28,26,175.26,172.72,177.8,185.42,Orthodox,Orthodox
UFC 2022-06-04,2022-06-04,"Las Vegas, Nevada, USA",Women's Strawweight,0,Felice Herrig,Karolina Kowalkiewicz,b,SUB,2,4:01,0,0,4,6,10,13,0,0,0,0,1,0,4,1,1,0,0,0,0,0,,37,36,162.56,160.02,165.1,162.56,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Welterweight,0,Jack Della Maddalena,Ramazan Emeev,a,KO/TKO,1,2:32,0,0,7,3,13,6,0,0,0,0,0,2,1,8,0,1,0,0,0,0,,25,35,180.34,177.8,185.42,193.04,Switch,Southpaw
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Light Heavyweight,1,Glover Teixeira,Jiri Prochazka,b,SUB,5,4:32,0,0,4,5,8,10,0,0,0,0,2,1,6,1,1,0,0,0,0,0,,42,29,187.96,190.5,193.04,203.2,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Women's Flyweight,1,Valentina Shevchenko,Taila Santos,a,S-DEC,5,5:00,0,0,3,3,6,7,0,0,0,0,3,2,4,3,0,1,0,0,0,0,,34,28,165.1,167.64,167.64,172.72,Southpaw,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Women's Strawweight,0,Zhang Weili,Joanna Jedrzejczyk,a,KO/TKO,2,2:28,0,0,6,6,11,13,0,0,0,0,3,0,5,0,0,0,0,0,0,0,,32,34,162.56,167.64,160.02,165.1,Switch,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Welterweight,0,Andre Fialho,Jake Matthews,b,KO/TKO,2,2:24,0,0,3,3,8,8,0,0,0,0,0,2,0,4,0,1,0,0,0,0,,28,27,182.88,180.34,187.96,185.42,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Featherweight,0,SeungWoo Choi,Josh Culibao,b,S-DEC,3,5:00,0,0,4,3,9,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,29,28,182.88,177.8,187.96,185.42,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Middleweight,0,Brendan Allen,Jacob Malkoun,a,U-DEC,3,5:00,0,0,4,4,8,7,0,0,0,0,2,7,4,16,1,0,0,0,0,0,,26,26,187.96,175.26,190.5,185.42,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Bantamweight,0,Kyung Ho Kang,Batgerel Danaa,a,U-DEC,3,5:00,0,0,3,5,7,15,0,0,0,0,2,1,4,1,1,0,0,0,0,0,,34,32,175.26,170.18,185.42,177.8,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Women's Strawweight,0,Liang Na,Silvana Gomez Juarez,b,KO/TKO,1,1:22,0,0,2,4,5,13,0,0,0,0,4,0,6,0,0,0,0,0,0,0,,25,37,165.1,160.02,170.18,165.1,Orthodox,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Women's Featherweight,0,Ramona Pascual,Joselyne Edwards,b,U-DEC,3,5:00,0,0,4,4,7,9,0,0,0,0,2,1,10,3,0,0,0,0,0,0,,33,26,170.18,172.72,167.64,177.8,Southpaw,Orthodox
UFC 2022-06-11,2022-06-11,"Kallang, Singapore",Lightweight,0,Maheshate,Steve Garcia,a,KO/TKO,1,1:14,0,0,4,5,14,9,0,0,0,0,0,1,0,3,0,1,0,0,0,0,,22,30,182.88,182.88,180.34,190.5,Orthodox,Southpaw
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Featherweight,0,Calvin Kattar,Josh Emmett,b,S-DEC,5,5:00,0,0,5,4,12,11,0,0,0,0,0,1,1,2,0,0,0,0,0,0,,34,37,180.34,167.64,182.88,177.8,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Welterweight,0,Tim Means,Kevin Holland,b,SUB,2,1:28,0,0,5,4,10,9,0,0,0,0,1,1,3,2,0,1,0,0,0,0,,38,29,187.96,190.5,190.5,205.74,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Middleweight,0,Joaquin Buckley,Albert Duraev,a,KO/TKO,2,5:00,0,0,4,3,12,7,0,0,0,0,2,2,4,7,0,1,0,0,0,0,,28,33,177.8,180.34,193.04,190.5,Southpaw,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Lightweight,0,Damir Ismagulov,Guram Kutateladze,a,S-DEC,3,5:00,0,0,3,4,8,9,0,0,0,0,1,1,4,4,0,0,0,0,0,0,,31,30,177.8,180.34,187.96,182.88,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Middleweight,0,Julian Marquez,Gregory Rodrigues,b,KO/TKO,1,3:18,0,0,5,6,11,10,0,0,0,0,0,3,0,7,3,0,0,0,0,0,,32,30,187.96,190.5,182.88,190.5,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Bantamweight,0,Adrian Yanez,Tony Kelley,a,KO/TKO,1,3:49,0,0,7,6,16,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,28,35,170.18,175.26,177.8,177.8,Orthodox,Switch
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Welterweight,0,Court McGee,Jeremiah Wells,b,KO/TKO,1,1:34,0,0,5,2,12,6,0,0,0,0,2,3,7,7,0,1,0,0,0,0,,37,35,180.34,175.26,190.5,187.96,Orthodox,Switch
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Featherweight,0,Ricardo Ramos,Danny Chavez,a,KO/TKO,1,1:12,0,0,3,3,8,8,0,0,0,0,3,2,5,3,1,0,0,0,0,0,,26,35,175.26,172.72,182.88,170.18,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Women's Strawweight,0,Maria Oliveira,Gloria de Paula,a,S-DEC,3,5:00,0,0,5,5,13,9,0,0,0,0,1,1,2,2,0,0,0,0,0,0,,25,27,167.64,165.1,175.26,170.18,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Bantamweight,0,Eddie Wineland,Cody Stamann,b,KO/TKO,1,0:59,0,0,3,4,12,9,0,0,0,0,0,2,1,6,0,0,0,0,0,0,,37,32,170.18,167.64,175.26,162.56,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Middleweight,0,Phil Hawes,Deron Winn,a,KO/TKO,2,4:25,0,0,5,5,9,10,0,0,0,0,2,4,6,8,0,0,0,0,0,0,,33,33,182.88,167.64,195.58,177.8,Orthodox,Orthodox
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Middleweight,0,Roman Dolidze,Kyle Daukaus,a,KO/TKO,1,1:13,0,0,3,3,7,6,0,0,0,0,1,2,3,8,1,2,0,0,0,0,,33,29,187.96,190.5,193.04,193.04,Orthodox,Southpaw
UFC 2022-06-18,2022-06-18,"Austin, Texas, USA",Women's Flyweight,0,Jasmine Jasudavicius,Natalia Silva,b,U-DEC,3,5:00,0,0,4,5,8,10,0,0,0,0,2,0,6,2,0,0,0,0,0,0,,33,25,170.18,162.56,172.72,165.1,Orthodox,Southpaw
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Lightweight,0,Arman Tsarukyan,Mateusz Gamrot,b,U-DEC,5,5:00,0,0,4,3,8,6,0,0,0,0,3,5,9,15,0,0,0,0,0,0,,25,31,170.18,177.8,182.88,177.8,Orthodox,Southpaw
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Bantamweight,0,Nate Maness,Umar Nurmagomedov,b,U-DEC,3,5:00,0,0,3,4,6,7,0,0,0,0,1,4,1,8,1,0,0,0,0,0,,30,26,177.8,172.72,182.88,175.26,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Heavyweight,0,Josh Parisian,Alan Baudot,a,KO/TKO,2,3:04,0,0,5,5,9,9,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,32,34,193.04,190.5,200.66,200.66,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Lightweight,0,Thiago Moises,Christos Giagos,a,SUB,1,3:05,0,0,2,3,6,7,0,0,0,0,1,3,4,8,1,0,0,0,0,0,,27,32,175.26,177.8,177.8,180.34,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Middleweight,0,Chris Curtis,Rodolfo Vieira,a,U-DEC,3,5:00,0,0,6,3,11,6,0,0,0,0,0,4,0,14,0,2,0,0,0,0,,34,32,177.8,182.88,190.5,185.42,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Welterweight,0,Neil Magny,Shavkat Rakhmonov,b,SUB,2,4:58,0,0,3,4,7,7,0,0,0,0,2,1,5,5,0,2,0,0,0,0,,34,27,190.5,185.42,203.2,195.58,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Featherweight,0,Shayilan Nuerdanbieke,TJ Brown,a,U-DEC,3,5:00,0,0,2,3,4,8,0,0,0,0,3,3,9,6,0,1,0,0,0,0,,28,32,172.72,175.26,175.26,182.88,Orthodox,Switch
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Women's Strawweight,0,Vanessa Demopoulos,Jinh Yu Frey,a,S-DEC,3,5:00,0,0,4,3,10,7,0,0,0,0,0,1,4,3,1,0,0,0,0,0,,33,37,157.48,160.02,149.86,165.1,Orthodox,Southpaw
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Bantamweight,0,Brian Kelleher,Mario Bautista,b,SUB,1,2:27,0,0,3,6,8,12,0,0,0,0,2,2,4,5,1,1,0,0,0,0,,35,28,167.64,175.26,167.64,175.26,Switch,Switch
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Light Heavyweight,0,Carlos Ulberg,Tafon Nchukwi,a,KO/TKO,1,1:15,0,0,7,6,13,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,31,27,193.04,182.88,195.58,195.58,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Bantamweight,0,Raulian Paiva,Sergey Morozov,b,U-DEC,3,5:00,0,0,4,3,10,7,0,0,0,0,1,4,3,12,0,0,0,0,0,0,,26,33,172.72,167.64,175.26,170.18,Orthodox,Orthodox
UFC 2022-06-25,2022-06-25,"Las Vegas, Nevada, USA",Flyweight,0,JP Buys,Cody Durden,b,KO/TKO,1,1:08,0,0,2,3,5,6,0,0,0,0,2,5,6,9,2,1,0,0,0,0,,26,31,165.1,170.18,170.18,170.18,Orthodox,Southpaw
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Middleweight,1,Israel Adesanya,Jared Cannonier,a,U-DEC,5,5:00,0,0,4,4,8,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,32,38,193.04,180.34,203.2,195.58,Switch,Switch
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Featherweight,1,Alexander Volkanovski,Max Holloway,a,U-DEC,5,5:00,0,0,6,7,11,15,0,0,0,0,2,0,5,0,0,0,0,0,0,0,,33,30,167.64,180.34,180.34,175.26,Orthodox,Orthodox
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Middleweight,0,Sean Strickland,Alex Pereira,b,KO/TKO,1,2:36,0,0,6,5,14,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,31,34,185.42,193.04,193.04,200.66,Orthodox,Orthodox
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Lightweight,0,Brad Riddell,Jalin Turner,b,SUB,1,0:45,0,0,5,6,9,12,0,0,0,0,2,1,5,1,0,1,0,0,0,0,,30,27,170.18,190.5,180.34,195.58,Orthodox,Southpaw
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Welterweight,0,Robbie Lawler,Bryan Barberena,b,KO/TKO,2,4:47,0,0,4,5,8,11,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,40,33,180.34,182.88,187.96,182.88,Southpaw,Southpaw
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Welterweight,0,Ian Garry,Gabe Green,a,U-DEC,3,5:00,0,0,6,6,10,14,0,0,0,0,1,1,1,2,0,0,0,0,0,0,,24,29,190.5,177.8,187.96,185.42,Orthodox,Switch
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Middleweight,0,Brad Tavares,Dricus Du Plessis,b,U-DEC,3,5:00,0,0,3,6,8,13,0,0,0,0,1,3,3,6,0,1,0,0,0,0,,34,28,185.42,185.42,187.96,193.04,Orthodox,Switch
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Middleweight,0,Uriah Hall,Andre Muniz,b,U-DEC,3,5:00,0,0,3,2,7,4,0,0,0,0,1,4,1,8,0,1,0,0,0,0,,37,32,182.88,185.42,200.66,198.12,Orthodox,Southpaw
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Women's Flyweight,0,Jessica Eye,Maycee Barber,b,U-DEC,3,5:00,0,0,4,5,10,9,0,0,0,0,1,1,1,3,0,0,0,0,0,0,,35,24,167.64,165.1,167.64,165.1,Orthodox,Switch
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Women's Bantamweight,0,Jessica-Rose Clark,Julija Stoliarenko,b,SUB,1,0:42,0,0,4,2,7,6,0,0,0,0,2,1,4,3,0,2,0,0,0,0,,34,29,165.1,170.18,162.56,167.64,Orthodox,Orthodox
UFC 2022-07-02,2022-07-02,"Las Vegas, Nevada, USA",Welterweight,0,Jim Miller,Donald Cerrone,a,SUB,2,1:32,0,0,3,4,7,10,0,0,0,0,2,1,3,4,2,1,0,0,0,0,,38,39,172.72,185.42,180.34,185.42,Southpaw,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Heavyweight,0,Jared Vanderaa,Chase Sherman,b,KO/TKO,3,3:10,0,0,5,6,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,32,193.04,193.04,203.2,198.12,Orthodox,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Lightweight,0,Rafael Dos Anjos,Rafael Fiziev,b,KO/TKO,5,0:18,0,0,3,5,7,10,0,0,0,0,2,0,6,1,1,0,0,0,0,0,,37,29,172.72,172.72,177.8,180.34,Southpaw,Switch
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Middleweight,0,Caio Borralho,Armen Petrosyan,a,U-DEC,3,5:00,0,0,4,6,6,11,0,0,0,0,2,0,3,1,0,0,0,0,0,0,,29,31,185.42,190.5,190.5,180.34,Southpaw,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Bantamweight,0,Douglas Silva de Andrade,Said Nurmagomedov,b,U-DEC,3,5:00,0,0,4,4,9,8,0,0,0,0,1,1,1,6,0,1,0,0,0,0,,37,30,170.18,172.72,172.72,177.8,Orthodox,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Bantamweight,0,Aiemann Zahabi,Ricky Turcios,a,U-DEC,3,5:00,0,0,3,5,8,13,0,0,0,0,0,1,1,4,0,0,0,0,0,0,,34,29,172.72,175.26,172.72,180.34,Orthodox,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Featherweight,0,David Onama,Garrett Armfield,a,SUB,2,3:13,0,0,5,6,10,10,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,28,25,180.34,167.64,187.96,177.8,Orthodox,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Middleweight,0,Cody Brundage,Tresean Gore,a,KO/TKO,1,3:50,0,0,2,3,3,6,0,0,0,0,2,3,5,4,1,1,0,0,0,0,,28,28,182.88,182.88,182.88,190.5,Orthodox,Switch
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Women's Flyweight,0,Antonina Shevchenko,Cortney Casey,a,S-DEC,3,5:00,0,0,4,4,7,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,37,35,172.72,170.18,170.18,170.18,Southpaw,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Light Heavyweight,0,Kennedy Nzechukwu,Karl Roberson,a,KO/TKO,3,2:19,0,0,5,3,11,5,0,0,0,0,1,1,1,2,0,0,0,0,0,0,,30,31,195.58,185.42,210.82,187.96,Southpaw,Southpaw
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Bantamweight,0,Ronnie Lawrence,Saidyokub Kakhramonov,b,U-DEC,3,5:00,0,0,3,2,5,4,0,0,0,0,7,7,9,14,0,2,0,0,0,0,,30,26,172.72,172.72,172.72,175.26,Switch,Orthodox
UFC 2022-07-09,2022-07-09,"Las Vegas, Nevada, USA",Lightweight,0,Michael Johnson,Jamie Mullarkey,b,S-DEC,3,5:00,0,0,4,4,11,10,0,0,0,0,1,2,2,7,0,0,0,0,0,0,,36,27,177.8,182.88,185.42,187.96,Southpaw,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Featherweight,0,Brian Ortega,Yair Rodriguez,b,KO/TKO,1,4:11,0,0,4,5,11,10,0,0,0,0,1,1,4,3,1,1,0,0,0,0,,31,29,172.72,180.34,175.26,180.34,Switch,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Women's Strawweight,0,Michelle Waterson-Gomez,Amanda Lemos,b,SUB,2,1:48,0,0,3,3,7,6,0,0,0,0,1,1,4,1,1,1,0,0,0,0,,36,35,160.02,162.56,157.48,165.1,Orthodox,Southpaw
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Welterweight,0,Li Jingliang,Muslim Salikhov,a,KO/TKO,2,4:38,0,0,4,3,11,7,0,0,0,0,1,1,3,3,0,0,0,0,0,0,,34,38,182.88,180.34,180.34,177.8,Orthodox,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Flyweight,0,Matt Schnell,Sumudaerji,a,SUB,2,4:24,0,0,4,5,11,9,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,32,26,172.72,172.72,177.8,182.88,Orthodox,Southpaw
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Featherweight,0,Shane Burgos,Charles Jourdain,a,M-DEC,3,5:00,0,0,7,5,14,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,31,26,180.34,175.26,190.5,175.26,Orthodox,Switch
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Bantamweight,0,Ricky Simon,Jack Shore,a,SUB,2,3:28,0,0,3,4,7,6,0,0,0,0,5,3,12,8,0,1,0,0,0,0,,29,27,167.64,172.72,175.26,180.34,Orthodox,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Middleweight,0,Punahele Soriano,Dalcha Lungiambula,a,KO/TKO,2,0:28,0,0,5,3,9,7,0,0,0,0,1,2,3,5,0,0,0,0,0,0,,29,34,180.34,172.72,182.88,193.04,Southpaw,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Women's Flyweight,0,Lauren Murphy,Miesha Tate,a,U-DEC,3,5:00,0,0,4,3,10,6,0,0,0,0,1,2,4,7,0,1,0,0,0,0,,38,35,165.1,167.64,170.18,165.1,Orthodox,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Women's Strawweight,0,Jessica Penne,Emily Ducote,b,U-DEC,3,5:00,0,0,3,7,8,14,0,0,0,0,1,0,6,1,1,0,0,0,0,0,,39,28,165.1,157.48,170.18,160.02,Orthodox,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Light Heavyweight,0,Dustin Jacoby,Da Woon Jung,a,KO/TKO,1,3:13,0,0,6,3,12,8,0,0,0,0,0,2,1,4,0,0,0,0,0,0,,34,28,190.5,193.04,193.04,198.12,Orthodox,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Middleweight,0,Dwight Grant,Dustin Stoltzfus,b,U-DEC,3,5:00,0,0,3,4,9,8,0,0,0,0,1,2,1,6,0,1,0,0,0,0,,37,30,185.42,182.88,193.04,190.5,Switch,Orthodox
UFC 2022-07-16,2022-07-16,"Elmont, New York, USA",Featherweight,0,Bill Algeo,Herbert Burns,a,KO/TKO,2,1:50,0,0,6,2,12,5,0,0,0,0,1,3,2,9,0,2,0,0,0,0,,33,34,182.88,175.26,185.42,185.42,Switch,Orthodox
